Description,Value,Curncy,Date,ID
Capital emitido y pagado,1.577.643,USD,2022-03-31,SQM-B
Ganancias (pérdidas) acumuladas,1.648.032,USD,2022-03-31,SQM-B
Prima de emisión,-,USD,2022-03-31,SQM-B
Acciones propias en cartera,-,USD,2022-03-31,SQM-B
Otras participaciones en el patrimonio,-,USD,2022-03-31,SQM-B
Otras reservas,-23.503,USD,2022-03-31,SQM-B
Patrimonio atribuible a los propietarios de la controladora,3.202.172,USD,2022-03-31,SQM-B
Participaciones no controladoras,33.968,USD,2022-03-31,SQM-B
Patrimonio total,3.236.140,USD,2022-03-31,SQM-B
Total de patrimonio y pasivos,8.496.297,USD,2022-03-31,SQM-B
Efectivo y equivalentes al efectivo,1.946.434,USD,2022-06-30,SQM-B
Otros activos financieros corrientes,675.861,USD,2022-06-30,SQM-B
Otros activos no financieros corrientes,202.596,USD,2022-06-30,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,1.326.922,USD,2022-06-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",108.691,USD,2022-06-30,SQM-B
Inventarios corrientes,1.673.503,USD,2022-06-30,SQM-B
Activos biológicos corrientes,-,USD,2022-06-30,SQM-B
"Activos por impuestos corrientes, corrientes",229.045,USD,2022-06-30,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,6.163.052,USD,2022-06-30,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,118,USD,2022-06-30,SQM-B
Activos corrientes totales,6.163.170,USD,2022-06-30,SQM-B
Otros activos financieros no corrientes,13.221,USD,2022-06-30,SQM-B
Otros activos no financieros no corrientes,35.325,USD,2022-06-30,SQM-B
Cuentas por cobrar no corrientes,6.099,USD,2022-06-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2022-06-30,SQM-B
"Inventarios, no corrientes",-,USD,2022-06-30,SQM-B
Inversiones contabilizadas utilizando el método de la participación,38.117,USD,2022-06-30,SQM-B
Activos intangibles distintos de la plusvalía,172.768,USD,2022-06-30,SQM-B
Plusvalía,17.658,USD,2022-06-30,SQM-B
"Propiedades, planta y equipo",2.317.466,USD,2022-06-30,SQM-B
Activos biológicos no corrientes,-,USD,2022-06-30,SQM-B
Propiedad de inversión,-,USD,2022-06-30,SQM-B
Activos por derecho de uso,59.134,USD,2022-06-30,SQM-B
"Activos por impuestos corrientes, no corrientes",90.364,USD,2022-06-30,SQM-B
Activos por impuestos diferidos,365.875,USD,2022-06-30,SQM-B
Total de activos no corrientes,3.116.027,USD,2022-06-30,SQM-B
Total de activos,9.279.197,USD,2022-06-30,SQM-B
Otros pasivos financieros corrientes,437.024,USD,2022-06-30,SQM-B
Pasivos por arrendamientos corrientes,9.991,USD,2022-06-30,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,382.987,USD,2022-06-30,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2022-06-30,SQM-B
Otras provisiones a corto plazo,1.290.841,USD,2022-06-30,SQM-B
"Pasivos por impuestos corrientes, corrientes",454.764,USD,2022-06-30,SQM-B
Provisiones corrientes por beneficios a los empleados,20.074,USD,2022-06-30,SQM-B
Otros pasivos no financieros corrientes,792.157,USD,2022-06-30,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,3.387.838,USD,2022-06-30,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2022-06-30,SQM-B
Pasivos corrientes totales,3.387.838,USD,2022-06-30,SQM-B
Otros pasivos financieros no corrientes,2.173.511,USD,2022-06-30,SQM-B
Pasivos por arrendamientos no corrientes,50.011,USD,2022-06-30,SQM-B
Cuentas por pagar no corrientes,2.988,USD,2022-06-30,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2022-06-30,SQM-B
Otras provisiones a largo plazo,64.854,USD,2022-06-30,SQM-B
Pasivo por impuestos diferidos,-,USD,2022-06-30,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2022-06-30,SQM-B
Provisiones no corrientes por beneficios a los empleados,29.812,USD,2022-06-30,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2022-06-30,SQM-B
Total de pasivos no corrientes,2.321.176,USD,2022-06-30,SQM-B
Total de pasivos,5.709.014,USD,2022-06-30,SQM-B
Capital emitido y pagado,1.577.643,USD,2022-06-30,SQM-B
Ganancias (pérdidas) acumuladas,1.979.108,USD,2022-06-30,SQM-B
Prima de emisión,-,USD,2022-06-30,SQM-B
Acciones propias en cartera,-,USD,2022-06-30,SQM-B
Otras participaciones en el patrimonio,-,USD,2022-06-30,SQM-B
Otras reservas,-21.903,USD,2022-06-30,SQM-B
Patrimonio atribuible a los propietarios de la controladora,3.534.848,USD,2022-06-30,SQM-B
Participaciones no controladoras,35.335,USD,2022-06-30,SQM-B
Patrimonio total,3.570.183,USD,2022-06-30,SQM-B
Total de patrimonio y pasivos,9.279.197,USD,2022-06-30,SQM-B
Efectivo y equivalentes al efectivo,3.506.235,USD,2022-09-30,SQM-B
Otros activos financieros corrientes,305.996,USD,2022-09-30,SQM-B
Otros activos no financieros corrientes,212.308,USD,2022-09-30,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,1.032.086,USD,2022-09-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",99.970,USD,2022-09-30,SQM-B
Inventarios corrientes,1.661.960,USD,2022-09-30,SQM-B
Activos biológicos corrientes,-,USD,2022-09-30,SQM-B
"Activos por impuestos corrientes, corrientes",130.644,USD,2022-09-30,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,6.949.199,USD,2022-09-30,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,321,USD,2022-09-30,SQM-B
Activos corrientes totales,6.949.520,USD,2022-09-30,SQM-B
Otros activos financieros no corrientes,8.813,USD,2022-09-30,SQM-B
Otros activos no financieros no corrientes,38.173,USD,2022-09-30,SQM-B
Cuentas por cobrar no corrientes,1.518,USD,2022-09-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2022-09-30,SQM-B
"Inventarios, no corrientes",-,USD,2022-09-30,SQM-B
Inversiones contabilizadas utilizando el método de la participación,51.440,USD,2022-09-30,SQM-B
Activos intangibles distintos de la plusvalía,169.949,USD,2022-09-30,SQM-B
Plusvalía,967,USD,2022-09-30,SQM-B
"Propiedades, planta y equipo",2.503.878,USD,2022-09-30,SQM-B
Activos biológicos no corrientes,-,USD,2022-09-30,SQM-B
Propiedad de inversión,-,USD,2022-09-30,SQM-B
Activos por derecho de uso,58.147,USD,2022-09-30,SQM-B
"Activos por impuestos corrientes, no corrientes",127.114,USD,2022-09-30,SQM-B
Activos por impuestos diferidos,343.729,USD,2022-09-30,SQM-B
Total de activos no corrientes,3.303.728,USD,2022-09-30,SQM-B
Total de activos,10.253.248,USD,2022-09-30,SQM-B
Otros pasivos financieros corrientes,424.126,USD,2022-09-30,SQM-B
Pasivos por arrendamientos corrientes,9.939,USD,2022-09-30,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,646.990,USD,2022-09-30,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2022-09-30,SQM-B
Otras provisiones a corto plazo,1.050.059,USD,2022-09-30,SQM-B
"Pasivos por impuestos corrientes, corrientes",386.672,USD,2022-09-30,SQM-B
Provisiones corrientes por beneficios a los empleados,24.658,USD,2022-09-30,SQM-B
Otros pasivos no financieros corrientes,732.023,USD,2022-09-30,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,3.274.467,USD,2022-09-30,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2022-09-30,SQM-B
Pasivos corrientes totales,3.274.467,USD,2022-09-30,SQM-B
Otros pasivos financieros no corrientes,2.195.495,USD,2022-09-30,SQM-B
Pasivos por arrendamientos no corrientes,47.658,USD,2022-09-30,SQM-B
Cuentas por pagar no corrientes,827,USD,2022-09-30,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2022-09-30,SQM-B
Otras provisiones a largo plazo,58.011,USD,2022-09-30,SQM-B
Pasivo por impuestos diferidos,-,USD,2022-09-30,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2022-09-30,SQM-B
Provisiones no corrientes por beneficios a los empleados,31.536,USD,2022-09-30,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2022-09-30,SQM-B
Total de pasivos no corrientes,2.333.527,USD,2022-09-30,SQM-B
Total de pasivos,5.607.994,USD,2022-09-30,SQM-B
Capital emitido y pagado,1.577.643,USD,2022-09-30,SQM-B
Ganancias (pérdidas) acumuladas,3.079.015,USD,2022-09-30,SQM-B
Prima de emisión,-,USD,2022-09-30,SQM-B
Acciones propias en cartera,-,USD,2022-09-30,SQM-B
Otras participaciones en el patrimonio,-,USD,2022-09-30,SQM-B
Otras reservas,-47.978,USD,2022-09-30,SQM-B
Patrimonio atribuible a los propietarios de la controladora,4.608.680,USD,2022-09-30,SQM-B
Participaciones no controladoras,36.574,USD,2022-09-30,SQM-B
Patrimonio total,4.645.254,USD,2022-09-30,SQM-B
Total de patrimonio y pasivos,10.253.248,USD,2022-09-30,SQM-B
Efectivo y equivalentes al efectivo,2.655.236,USD,2022-12-31,SQM-B
Otros activos financieros corrientes,961.355,USD,2022-12-31,SQM-B
Otros activos no financieros corrientes,196.335,USD,2022-12-31,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,1.087.420,USD,2022-12-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",81.622,USD,2022-12-31,SQM-B
Inventarios corrientes,1.784.281,USD,2022-12-31,SQM-B
Activos biológicos corrientes,-,USD,2022-12-31,SQM-B
"Activos por impuestos corrientes, corrientes",224.914,USD,2022-12-31,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,6.991.163,USD,2022-12-31,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,346,USD,2022-12-31,SQM-B
Activos corrientes totales,6.991.509,USD,2022-12-31,SQM-B
Otros activos financieros no corrientes,32.126,USD,2022-12-31,SQM-B
Otros activos no financieros no corrientes,52.396,USD,2022-12-31,SQM-B
Cuentas por cobrar no corrientes,2.091,USD,2022-12-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2022-12-31,SQM-B
"Inventarios, no corrientes",-,USD,2022-12-31,SQM-B
Inversiones contabilizadas utilizando el método de la participación,54.386,USD,2022-12-31,SQM-B
Activos intangibles distintos de la plusvalía,166.336,USD,2022-12-31,SQM-B
Plusvalía,967,USD,2022-12-31,SQM-B
"Propiedades, planta y equipo",2.726.838,USD,2022-12-31,SQM-B
Activos biológicos no corrientes,-,USD,2022-12-31,SQM-B
Propiedad de inversión,-,USD,2022-12-31,SQM-B
Activos por derecho de uso,60.867,USD,2022-12-31,SQM-B
"Activos por impuestos corrientes, no corrientes",127.114,USD,2022-12-31,SQM-B
Activos por impuestos diferidos,604.471,USD,2022-12-31,SQM-B
Total de activos no corrientes,3.827.592,USD,2022-12-31,SQM-B
Total de activos,10.819.101,USD,2022-12-31,SQM-B
Otros pasivos financieros corrientes,522.999,USD,2022-12-31,SQM-B
Pasivos por arrendamientos corrientes,12.149,USD,2022-12-31,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,374.789,USD,2022-12-31,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2022-12-31,SQM-B
Otras provisiones a corto plazo,1.303.146,USD,2022-12-31,SQM-B
"Pasivos por impuestos corrientes, corrientes",356.611,USD,2022-12-31,SQM-B
Provisiones corrientes por beneficios a los empleados,35.376,USD,2022-12-31,SQM-B
Otros pasivos no financieros corrientes,446.477,USD,2022-12-31,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,3.051.547,USD,2022-12-31,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2022-12-31,SQM-B
Pasivos corrientes totales,3.051.547,USD,2022-12-31,SQM-B
Otros pasivos financieros no corrientes,2.394.218,USD,2022-12-31,SQM-B
Pasivos por arrendamientos no corrientes,49.585,USD,2022-12-31,SQM-B
Cuentas por pagar no corrientes,-,USD,2022-12-31,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2022-12-31,SQM-B
Otras provisiones a largo plazo,58.053,USD,2022-12-31,SQM-B
Pasivo por impuestos diferidos,289.825,USD,2022-12-31,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2022-12-31,SQM-B
Provisiones no corrientes por beneficios a los empleados,43.872,USD,2022-12-31,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2022-12-31,SQM-B
Total de pasivos no corrientes,2.835.553,USD,2022-12-31,SQM-B
Total de pasivos,5.887.100,USD,2022-12-31,SQM-B
Capital emitido y pagado,1.577.643,USD,2022-12-31,SQM-B
Ganancias (pérdidas) acumuladas,3.350.114,USD,2022-12-31,SQM-B
Prima de emisión,-,USD,2022-12-31,SQM-B
Acciones propias en cartera,-,USD,2022-12-31,SQM-B
Otras participaciones en el patrimonio,-,USD,2022-12-31,SQM-B
Otras reservas,-31.125,USD,2022-12-31,SQM-B
Patrimonio atribuible a los propietarios de la controladora,4.896.632,USD,2022-12-31,SQM-B
Participaciones no controladoras,35.369,USD,2022-12-31,SQM-B
Patrimonio total,4.932.001,USD,2022-12-31,SQM-B
Total de patrimonio y pasivos,10.819.101,USD,2022-12-31,SQM-B
Efectivo y equivalentes al efectivo,2.088.563,USD,2023-03-31,SQM-B
Otros activos financieros corrientes,766.112,USD,2023-03-31,SQM-B
Otros activos no financieros corrientes,328.944,USD,2023-03-31,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,1.622.128,USD,2023-03-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",70.771,USD,2023-03-31,SQM-B
Inventarios corrientes,1.897.140,USD,2023-03-31,SQM-B
Activos biológicos corrientes,-,USD,2023-03-31,SQM-B
"Activos por impuestos corrientes, corrientes",249.486,USD,2023-03-31,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,7.023.144,USD,2023-03-31,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,364,USD,2023-03-31,SQM-B
Activos corrientes totales,7.023.508,USD,2023-03-31,SQM-B
Otros activos financieros no corrientes,47.817,USD,2023-03-31,SQM-B
Otros activos no financieros no corrientes,51.219,USD,2023-03-31,SQM-B
Cuentas por cobrar no corrientes,2.567,USD,2023-03-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2023-03-31,SQM-B
"Inventarios, no corrientes",-,USD,2023-03-31,SQM-B
Inversiones contabilizadas utilizando el método de la participación,69.508,USD,2023-03-31,SQM-B
Activos intangibles distintos de la plusvalía,163.275,USD,2023-03-31,SQM-B
Plusvalía,967,USD,2023-03-31,SQM-B
"Propiedades, planta y equipo",2.913.534,USD,2023-03-31,SQM-B
Activos biológicos no corrientes,-,USD,2023-03-31,SQM-B
Propiedad de inversión,-,USD,2023-03-31,SQM-B
Activos por derecho de uso,62.253,USD,2023-03-31,SQM-B
"Activos por impuestos corrientes, no corrientes",127.114,USD,2023-03-31,SQM-B
Activos por impuestos diferidos,706.173,USD,2023-03-31,SQM-B
Total de activos no corrientes,4.144.427,USD,2023-03-31,SQM-B
Total de activos,11.167.935,USD,2023-03-31,SQM-B
Otros pasivos financieros corrientes,537.115,USD,2023-03-31,SQM-B
Pasivos por arrendamientos corrientes,12.630,USD,2023-03-31,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,411.427,USD,2023-03-31,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2023-03-31,SQM-B
Otras provisiones a corto plazo,1.089.496,USD,2023-03-31,SQM-B
"Pasivos por impuestos corrientes, corrientes",419.051,USD,2023-03-31,SQM-B
Provisiones corrientes por beneficios a los empleados,7.084,USD,2023-03-31,SQM-B
Otros pasivos no financieros corrientes,355.427,USD,2023-03-31,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,2.832.230,USD,2023-03-31,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2023-03-31,SQM-B
Pasivos corrientes totales,2.832.230,USD,2023-03-31,SQM-B
Otros pasivos financieros no corrientes,2.417.584,USD,2023-03-31,SQM-B
Pasivos por arrendamientos no corrientes,50.155,USD,2023-03-31,SQM-B
Cuentas por pagar no corrientes,-,USD,2023-03-31,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2023-03-31,SQM-B
Otras provisiones a largo plazo,58.150,USD,2023-03-31,SQM-B
Pasivo por impuestos diferidos,291.551,USD,2023-03-31,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2023-03-31,SQM-B
Provisiones no corrientes por beneficios a los empleados,52.748,USD,2023-03-31,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2023-03-31,SQM-B
Total de pasivos no corrientes,2.870.188,USD,2023-03-31,SQM-B
Total de pasivos,5.702.418,USD,2023-03-31,SQM-B
Capital emitido y pagado,1.577.643,USD,2023-03-31,SQM-B
Ganancias (pérdidas) acumuladas,3.875.041,USD,2023-03-31,SQM-B
Prima de emisión,-,USD,2023-03-31,SQM-B
Acciones propias en cartera,-,USD,2023-03-31,SQM-B
Otras participaciones en el patrimonio,-,USD,2023-03-31,SQM-B
Otras reservas,-23.204,USD,2023-03-31,SQM-B
Patrimonio atribuible a los propietarios de la controladora,5.429.480,USD,2023-03-31,SQM-B
Participaciones no controladoras,36.037,USD,2023-03-31,SQM-B
Patrimonio total,5.465.517,USD,2023-03-31,SQM-B
Total de patrimonio y pasivos,11.167.935,USD,2023-03-31,SQM-B
Efectivo y equivalentes al efectivo,2.062.770,USD,2023-06-30,SQM-B
Otros activos financieros corrientes,590.730,USD,2023-06-30,SQM-B
Otros activos no financieros corrientes,337.477,USD,2023-06-30,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,984.718,USD,2023-06-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",62.937,USD,2023-06-30,SQM-B
Inventarios corrientes,1.854.200,USD,2023-06-30,SQM-B
