Date,Date_quarter,Holding,HoldingValue
2018-09-04,2018Q3,INVERCAP,396072.7187992915
2018-09-04,2018Q3,QUINENCO,0.0
2018-09-05,2018Q3,ALMENDRAL,858752.4989604716
2018-09-05,2018Q3,ANTARCHILE,8371516.179908483
2018-09-05,2018Q3,IAM,1110024.2851769926
2018-09-05,2018Q3,INVERCAP,393942.1081822061
2018-09-05,2018Q3,QUINENCO,0.0
2018-09-06,2018Q3,ALMENDRAL,890352.7311082388
2018-09-06,2018Q3,ANTARCHILE,8361497.334047368
2018-09-06,2018Q3,IAM,1108024.6848517286
2018-09-06,2018Q3,INVERCAP,399567.43987243774
2018-09-06,2018Q3,QUINENCO,0.0
2018-09-07,2018Q3,ALMENDRAL,921471.4042795029
2018-09-07,2018Q3,ANTARCHILE,8316916.937192012
2018-09-07,2018Q3,IAM,1122760.2010948288
2018-09-07,2018Q3,INVERCAP,400613.2578887511
2018-09-07,2018Q3,QUINENCO,0.0
2018-09-08,2018Q3,ALMENDRAL,921471.4042795029
2018-09-08,2018Q3,ANTARCHILE,8316916.937192012
2018-09-08,2018Q3,IAM,1122760.2010948288
2018-09-08,2018Q3,INVERCAP,400613.2578887511
2018-09-08,2018Q3,QUINENCO,0.0
2018-09-09,2018Q3,ALMENDRAL,921471.4042795029
2018-09-09,2018Q3,ANTARCHILE,8316916.937192012
2018-09-09,2018Q3,IAM,1122760.2010948288
2018-09-09,2018Q3,INVERCAP,400613.2578887511
2018-09-09,2018Q3,QUINENCO,0.0
2018-09-10,2018Q3,ALMENDRAL,893341.7178589472
2018-09-10,2018Q3,ANTARCHILE,8318519.958000327
2018-09-10,2018Q3,IAM,1121406.6254900342
2018-09-10,2018Q3,INVERCAP,401730.52930990566
2018-09-10,2018Q3,QUINENCO,0.0
2018-09-11,2018Q3,ALMENDRAL,880954.0283254557
2018-09-11,2018Q3,ANTARCHILE,8303524.282497776
2018-09-11,2018Q3,IAM,1122114.1763743586
2018-09-11,2018Q3,INVERCAP,405205.7630908224
2018-09-11,2018Q3,QUINENCO,0.0
2018-09-12,2018Q3,ALMENDRAL,892212.5450864573
2018-09-12,2018Q3,ANTARCHILE,8416290.65933832
2018-09-12,2018Q3,IAM,1129651.131446508
2018-09-12,2018Q3,INVERCAP,404829.0087743866
2018-09-12,2018Q3,QUINENCO,0.0
2018-09-13,2018Q3,ALMENDRAL,898771.7104560675
2018-09-13,2018Q3,ANTARCHILE,8536124.076278552
2018-09-13,2018Q3,IAM,1130635.5500681764
2018-09-13,2018Q3,INVERCAP,417969.93950110563
2018-09-13,2018Q3,QUINENCO,0.0
2018-09-14,2018Q3,ALMENDRAL,933360.929354543
2018-09-14,2018Q3,ANTARCHILE,8505764.966841415
2018-09-14,2018Q3,IAM,1129251.2113814552
2018-09-14,2018Q3,INVERCAP,423270.48298751336
2018-09-14,2018Q3,QUINENCO,0.0
2018-09-15,2018Q3,ALMENDRAL,933360.929354543
2018-09-15,2018Q3,ANTARCHILE,8505764.966841415
2018-09-15,2018Q3,IAM,1129251.2113814552
2018-09-15,2018Q3,INVERCAP,423270.48298751336
2018-09-15,2018Q3,QUINENCO,0.0
2018-09-16,2018Q3,ALMENDRAL,933360.929354543
2018-09-16,2018Q3,ANTARCHILE,8505764.966841415
2018-09-16,2018Q3,IAM,1129251.2113814552
2018-09-16,2018Q3,INVERCAP,423270.48298751336
2018-09-16,2018Q3,QUINENCO,0.0
2018-09-17,2018Q3,ALMENDRAL,933360.929354543
2018-09-17,2018Q3,ANTARCHILE,8505764.966841415
2018-09-17,2018Q3,IAM,1129251.2113814552
2018-09-17,2018Q3,INVERCAP,423270.48298751336
2018-09-17,2018Q3,QUINENCO,0.0
2018-09-18,2018Q3,ALMENDRAL,933360.929354543
2018-09-18,2018Q3,ANTARCHILE,8505764.966841415
2018-09-18,2018Q3,IAM,1129251.2113814552
2018-09-18,2018Q3,INVERCAP,423270.48298751336
2018-09-18,2018Q3,QUINENCO,0.0
2018-09-19,2018Q3,ALMENDRAL,933360.929354543
2018-09-19,2018Q3,ANTARCHILE,8505764.966841415
2018-09-19,2018Q3,IAM,1129251.2113814552
2018-09-19,2018Q3,INVERCAP,423270.48298751336
2018-09-19,2018Q3,QUINENCO,0.0
2018-09-20,2018Q3,ALMENDRAL,944602.8406335963
2018-09-20,2018Q3,ANTARCHILE,8540020.2530812
2018-09-20,2018Q3,IAM,1138972.3452704314
2018-09-20,2018Q3,INVERCAP,430838.0481366125
2018-09-20,2018Q3,QUINENCO,0.0
2018-09-21,2018Q3,ALMENDRAL,950398.1538335808
2018-09-21,2018Q3,ANTARCHILE,8517826.425742332
2018-09-21,2018Q3,IAM,1139156.923761994
2018-09-21,2018Q3,INVERCAP,435365.5956979191
2018-09-21,2018Q3,QUINENCO,0.0
2018-09-22,2018Q3,ALMENDRAL,950398.1538335808
2018-09-22,2018Q3,ANTARCHILE,8517826.425742332
2018-09-22,2018Q3,IAM,1139156.923761994
2018-09-22,2018Q3,INVERCAP,435365.5956979191
2018-09-22,2018Q3,QUINENCO,0.0
2018-09-23,2018Q3,ALMENDRAL,950398.1538335808
2018-09-23,2018Q3,ANTARCHILE,8517826.425742332
2018-09-23,2018Q3,IAM,1139156.923761994
2018-09-23,2018Q3,INVERCAP,435365.5956979191
2018-09-23,2018Q3,QUINENCO,0.0
2018-09-24,2018Q3,ALMENDRAL,938840.7383975084
2018-09-24,2018Q3,ANTARCHILE,8489948.044416213
2018-09-24,2018Q3,IAM,1125375.0630586355
2018-09-24,2018Q3,INVERCAP,426076.65306855267
2018-09-24,2018Q3,QUINENCO,0.0
2018-09-25,2018Q3,ALMENDRAL,915759.1184892602
2018-09-25,2018Q3,ANTARCHILE,8436569.429236757
2018-09-25,2018Q3,IAM,1126790.1648272837
2018-09-25,2018Q3,INVERCAP,431019.9295307539
2018-09-25,2018Q3,QUINENCO,0.0
2018-09-26,2018Q3,ALMENDRAL,929392.2191688801
2018-09-26,2018Q3,ANTARCHILE,8399644.365609001
2018-09-26,2018Q3,IAM,1123190.8842418087
2018-09-26,2018Q3,INVERCAP,429954.62422221125
2018-09-26,2018Q3,QUINENCO,0.0
2018-09-27,2018Q3,ALMENDRAL,925307.2706095787
2018-09-27,2018Q3,ANTARCHILE,8435636.000134135
2018-09-27,2018Q3,IAM,1121468.1516538886
2018-09-27,2018Q3,INVERCAP,431188.8193967424
2018-09-27,2018Q3,QUINENCO,0.0
2018-09-28,2018Q3,ALMENDRAL,928578.5505534095
2018-09-28,2018Q3,ANTARCHILE,8294856.437330174
2018-09-28,2018Q3,IAM,1119991.523721386
2018-09-28,2018Q3,INVERCAP,430324.88277457055
2018-09-28,2018Q3,QUINENCO,0.0
2018-09-29,2018Q3,ALMENDRAL,928578.5505534095
2018-09-29,2018Q3,ANTARCHILE,8294856.437330174
2018-09-29,2018Q3,IAM,1119991.523721386
2018-09-29,2018Q3,INVERCAP,430324.88277457055
2018-09-29,2018Q3,QUINENCO,0.0
2018-09-30,2018Q3,ALMENDRAL,928578.5505534095
2018-09-30,2018Q3,ANTARCHILE,8294856.437330174
2018-09-30,2018Q3,IAM,1119991.523721386
2018-09-30,2018Q3,INVERCAP,430324.88277457055
2018-09-30,2018Q3,QUINENCO,0.0
2018-10-01,2018Q4,ALMENDRAL,918515.6284926912
2018-10-01,2018Q4,ANTARCHILE,8336750.944798031
2018-10-01,2018Q4,IAM,1121098.9946707631
2018-10-01,2018Q4,INVERCAP,439353.9948408778
2018-10-01,2018Q4,QUINENCO,0.0
2018-10-02,2018Q4,ALMENDRAL,922816.4483173217
2018-10-02,2018Q4,ANTARCHILE,8325871.242213872
2018-10-02,2018Q4,IAM,1117284.3725117976
2018-10-02,2018Q4,INVERCAP,452085.6924307786
2018-10-02,2018Q4,QUINENCO,0.0
2018-10-03,2018Q4,ALMENDRAL,944802.1064169769
2018-10-03,2018Q4,ANTARCHILE,8366907.84727922
2018-10-03,2018Q4,IAM,1112177.7009118923
2018-10-03,2018Q4,INVERCAP,461868.3131299574
2018-10-03,2018Q4,QUINENCO,0.0
2018-10-04,2018Q4,ALMENDRAL,947807.6986496336
2018-10-04,2018Q4,ANTARCHILE,8348912.030016654
2018-10-04,2018Q4,IAM,1112700.6733046537
2018-10-04,2018Q4,INVERCAP,466506.2886805642
2018-10-04,2018Q4,QUINENCO,0.0
2018-10-05,2018Q4,ALMENDRAL,925772.2241041333
2018-10-05,2018Q4,ANTARCHILE,8238843.961662471
2018-10-05,2018Q4,IAM,1110793.362225171
2018-10-05,2018Q4,INVERCAP,460932.92310294433
2018-10-05,2018Q4,QUINENCO,0.0
2018-10-06,2018Q4,ALMENDRAL,925772.2241041333
2018-10-06,2018Q4,ANTARCHILE,8238843.961662471
2018-10-06,2018Q4,IAM,1110793.362225171
2018-10-06,2018Q4,INVERCAP,460932.92310294433
2018-10-06,2018Q4,QUINENCO,0.0
2018-10-07,2018Q4,ALMENDRAL,925772.2241041333
2018-10-07,2018Q4,ANTARCHILE,8238843.961662471
2018-10-07,2018Q4,IAM,1110793.362225171
2018-10-07,2018Q4,INVERCAP,460932.92310294433
2018-10-07,2018Q4,QUINENCO,0.0
2018-10-08,2018Q4,ALMENDRAL,927665.2490462487
2018-10-08,2018Q4,ANTARCHILE,8353363.537368024
2018-10-08,2018Q4,IAM,1118884.0527720088
2018-10-08,2018Q4,INVERCAP,459991.0373118547
2018-10-08,2018Q4,QUINENCO,0.0
2018-10-09,2018Q4,ALMENDRAL,915659.4855975698
2018-10-09,2018Q4,ANTARCHILE,8344829.758257587
2018-10-09,2018Q4,IAM,1115069.4306130437
2018-10-09,2018Q4,INVERCAP,462381.4784919993
2018-10-09,2018Q4,QUINENCO,0.0
2018-10-10,2018Q4,ALMENDRAL,897891.6199128033
2018-10-10,2018Q4,ANTARCHILE,8164549.947458079
2018-10-10,2018Q4,IAM,1100087.8097145264
2018-10-10,2018Q4,INVERCAP,462121.64792894025
2018-10-10,2018Q4,QUINENCO,0.0
2018-10-11,2018Q4,ALMENDRAL,882880.2642314679
2018-10-11,2018Q4,ANTARCHILE,8059374.02637528
2018-10-11,2018Q4,IAM,1078399.8369558929
2018-10-11,2018Q4,INVERCAP,452241.59076861414
2018-10-11,2018Q4,QUINENCO,0.0
2018-10-12,2018Q4,ALMENDRAL,856411.12600575
2018-10-12,2018Q4,ANTARCHILE,8028017.778417538
2018-10-12,2018Q4,IAM,1078768.9939390183
2018-10-12,2018Q4,INVERCAP,450760.55655917665
2018-10-12,2018Q4,QUINENCO,0.0
2018-10-13,2018Q4,ALMENDRAL,856411.12600575
2018-10-13,2018Q4,ANTARCHILE,8028017.778417538
2018-10-13,2018Q4,IAM,1078768.9939390183
2018-10-13,2018Q4,INVERCAP,450760.55655917665
2018-10-13,2018Q4,QUINENCO,0.0
2018-10-14,2018Q4,ALMENDRAL,856411.12600575
2018-10-14,2018Q4,ANTARCHILE,8028017.778417538
2018-10-14,2018Q4,IAM,1078768.9939390183
2018-10-14,2018Q4,INVERCAP,450760.55655917665
2018-10-14,2018Q4,QUINENCO,0.0
2018-10-15,2018Q4,ALMENDRAL,856411.12600575
2018-10-15,2018Q4,ANTARCHILE,8028017.778417538
2018-10-15,2018Q4,IAM,1078768.9939390183
2018-10-15,2018Q4,INVERCAP,450760.55655917665
2018-10-15,2018Q4,QUINENCO,0.0
2018-10-16,2018Q4,ALMENDRAL,864581.0231243531
2018-10-16,2018Q4,ANTARCHILE,8003112.107423216
2018-10-16,2018Q4,IAM,1106671.1092469343
2018-10-16,2018Q4,INVERCAP,454833.4006351296
2018-10-16,2018Q4,QUINENCO,0.0
2018-10-17,2018Q4,ALMENDRAL,864481.3902326628
2018-10-17,2018Q4,ANTARCHILE,7902599.55417111
2018-10-17,2018Q4,IAM,1105871.2691168287
2018-10-17,2018Q4,INVERCAP,474931.2946877587
2018-10-17,2018Q4,QUINENCO,0.0
2018-10-18,2018Q4,ALMENDRAL,853007.0022063322
2018-10-18,2018Q4,ANTARCHILE,7833504.93129938
2018-10-18,2018Q4,IAM,1102579.619350625
2018-10-18,2018Q4,INVERCAP,469247.5011208387
2018-10-18,2018Q4,QUINENCO,0.0
2018-10-19,2018Q4,ALMENDRAL,845368.4805100773
2018-10-19,2018Q4,ANTARCHILE,7799523.926541681
2018-10-19,2018Q4,IAM,1102241.2254494263
2018-10-19,2018Q4,INVERCAP,461731.90208435134
2018-10-19,2018Q4,QUINENCO,0.0
2018-10-20,2018Q4,ALMENDRAL,845368.4805100773
2018-10-20,2018Q4,ANTARCHILE,7799523.926541681
2018-10-20,2018Q4,IAM,1102241.2254494263
2018-10-20,2018Q4,INVERCAP,461731.90208435134
2018-10-20,2018Q4,QUINENCO,0.0
2018-10-21,2018Q4,ALMENDRAL,845368.4805100773
2018-10-21,2018Q4,ANTARCHILE,7799523.926541681
2018-10-21,2018Q4,IAM,1102241.2254494263
2018-10-21,2018Q4,INVERCAP,461731.90208435134
2018-10-21,2018Q4,QUINENCO,0.0
2018-10-22,2018Q4,ALMENDRAL,835172.7145937721
2018-10-22,2018Q4,ANTARCHILE,7838688.330995859
2018-10-22,2018Q4,IAM,1106425.0045915172
2018-10-22,2018Q4,INVERCAP,465200.6401011917
2018-10-22,2018Q4,QUINENCO,0.0
2018-10-23,2018Q4,ALMENDRAL,834823.999472856
2018-10-23,2018Q4,ANTARCHILE,7888869.0289401505
2018-10-23,2018Q4,IAM,1112885.2517962165
2018-10-23,2018Q4,INVERCAP,466142.5258922813
2018-10-23,2018Q4,QUINENCO,0.0
2018-10-24,2018Q4,ALMENDRAL,832133.9113972185
2018-10-24,2018Q4,ANTARCHILE,7873503.258901819
2018-10-24,2018Q4,IAM,1110178.100586628
2018-10-24,2018Q4,INVERCAP,462907.6353821943
2018-10-24,2018Q4,QUINENCO,0.0
2018-10-25,2018Q4,ALMENDRAL,841814.907373124
2018-10-25,2018Q4,ANTARCHILE,7796047.605452023
2018-10-25,2018Q4,IAM,1110608.7837336082
2018-10-25,2018Q4,INVERCAP,458269.6598315875
2018-10-25,2018Q4,QUINENCO,0.0
2018-10-26,2018Q4,ALMENDRAL,844073.2529181038
2018-10-26,2018Q4,ANTARCHILE,7781810.394779324
2018-10-26,2018Q4,IAM,1105563.6382975571
2018-10-26,2018Q4,INVERCAP,455671.3542009955
2018-10-26,2018Q4,QUINENCO,0.0
2018-10-27,2018Q4,ALMENDRAL,844073.2529181038
2018-10-27,2018Q4,ANTARCHILE,7781810.394779324
2018-10-27,2018Q4,IAM,1105563.6382975571
2018-10-27,2018Q4,INVERCAP,455671.3542009955
2018-10-27,2018Q4,QUINENCO,0.0
2018-10-28,2018Q4,ALMENDRAL,844073.2529181038
2018-10-28,2018Q4,ANTARCHILE,7781810.394779324
2018-10-28,2018Q4,IAM,1105563.6382975571
2018-10-28,2018Q4,INVERCAP,455671.3542009955
2018-10-28,2018Q4,QUINENCO,0.0
2018-10-29,2018Q4,ALMENDRAL,835587.8516424815
2018-10-29,2018Q4,ANTARCHILE,7768846.819849716
2018-10-29,2018Q4,IAM,1107840.1063601656
2018-10-29,2018Q4,INVERCAP,452319.53993753187
2018-10-29,2018Q4,QUINENCO,0.0
2018-10-30,2018Q4,ALMENDRAL,822801.630542229
2018-10-30,2018Q4,ANTARCHILE,7803721.953018042
2018-10-30,2018Q4,IAM,1107747.8171143841
2018-10-30,2018Q4,INVERCAP,436210.0450278615
2018-10-30,2018Q4,QUINENCO,0.0
2018-10-31,2018Q4,ALMENDRAL,839772.4330934733
2018-10-31,2018Q4,ANTARCHILE,7953611.907541621
2018-10-31,2018Q4,IAM,1113654.3288443952
2018-10-31,2018Q4,INVERCAP,439964.59666406695
2018-10-31,2018Q4,QUINENCO,0.0
2018-11-01,2018Q4,ALMENDRAL,839772.4330934733
2018-11-01,2018Q4,ANTARCHILE,7953611.907541621
2018-11-01,2018Q4,IAM,1113654.3288443952
2018-11-01,2018Q4,INVERCAP,439964.59666406695
2018-11-01,2018Q4,QUINENCO,0.0
2018-11-02,2018Q4,ALMENDRAL,839772.4330934733
2018-11-02,2018Q4,ANTARCHILE,7953611.907541621
2018-11-02,2018Q4,IAM,1113654.3288443952
2018-11-02,2018Q4,INVERCAP,439964.59666406695
2018-11-02,2018Q4,QUINENCO,0.0
2018-11-03,2018Q4,ALMENDRAL,839772.4330934733
2018-11-03,2018Q4,ANTARCHILE,7953611.907541621
2018-11-03,2018Q4,IAM,1113654.3288443952
2018-11-03,2018Q4,INVERCAP,439964.59666406695
2018-11-03,2018Q4,QUINENCO,0.0
2018-11-04,2018Q4,ALMENDRAL,839772.4330934733
2018-11-04,2018Q4,ANTARCHILE,7953611.907541621
2018-11-04,2018Q4,IAM,1113654.3288443952
2018-11-04,2018Q4,INVERCAP,439964.59666406695
2018-11-04,2018Q4,QUINENCO,0.0
2018-11-05,2018Q4,ALMENDRAL,868998.081322622
2018-11-05,2018Q4,ANTARCHILE,8212050.664655939
2018-11-05,2018Q4,IAM,1134480.9353090688
2018-11-05,2018Q4,INVERCAP,457230.33757935074
2018-11-05,2018Q4,QUINENCO,0.0
2018-11-06,2018Q4,ALMENDRAL,893773.460389605
2018-11-06,2018Q4,ANTARCHILE,8225373.701291125
2018-11-06,2018Q4,IAM,1122729.4380129012
2018-11-06,2018Q4,INVERCAP,458678.89296840574
2018-11-06,2018Q4,QUINENCO,0.0
2018-11-07,2018Q4,ALMENDRAL,918648.4723482783
2018-11-07,2018Q4,ANTARCHILE,8152547.285040962
2018-11-07,2018Q4,IAM,1133035.0704584934
2018-11-07,2018Q4,INVERCAP,466343.8945786521
2018-11-07,2018Q4,QUINENCO,0.0
2018-11-08,2018Q4,ALMENDRAL,920890.2124113097
2018-11-08,2018Q4,ANTARCHILE,8180961.8102323925
2018-11-08,2018Q4,IAM,1142602.3889378337
2018-11-08,2018Q4,INVERCAP,465772.2673399219
2018-11-08,2018Q4,QUINENCO,0.0
2018-11-09,2018Q4,ALMENDRAL,915925.1733087441
2018-11-09,2018Q4,ANTARCHILE,8053469.126437202
2018-11-09,2018Q4,IAM,1138357.0836318887
2018-11-09,2018Q4,INVERCAP,457197.85875896836
2018-11-09,2018Q4,QUINENCO,0.0
2018-11-10,2018Q4,ALMENDRAL,915925.1733087441
2018-11-10,2018Q4,ANTARCHILE,8053469.126437202
2018-11-10,2018Q4,IAM,1138357.0836318887
2018-11-10,2018Q4,INVERCAP,457197.85875896836
2018-11-10,2018Q4,QUINENCO,0.0
2018-11-11,2018Q4,ALMENDRAL,915925.1733087441
2018-11-11,2018Q4,ANTARCHILE,8053469.126437202
2018-11-11,2018Q4,IAM,1138357.0836318887
2018-11-11,2018Q4,INVERCAP,457197.85875896836
2018-11-11,2018Q4,QUINENCO,0.0
2018-11-12,2018Q4,ALMENDRAL,910395.5478199335
2018-11-12,2018Q4,ANTARCHILE,7940744.936227488
2018-11-12,2018Q4,IAM,1133773.3844247446
2018-11-12,2018Q4,INVERCAP,454703.4853536
2018-11-12,2018Q4,QUINENCO,0.0
2018-11-13,2018Q4,ALMENDRAL,912836.5536663453
2018-11-13,2018Q4,ANTARCHILE,7914688.444500247
2018-11-13,2018Q4,IAM,1141894.8380535098
2018-11-13,2018Q4,INVERCAP,451280.2176852951
2018-11-13,2018Q4,QUINENCO,0.0
2018-11-14,2018Q4,ALMENDRAL,913816.2771012998
2018-11-14,2018Q4,ANTARCHILE,7975541.158903423
2018-11-14,2018Q4,IAM,1144171.3061161179
2018-11-14,2018Q4,INVERCAP,451455.60331536003
2018-11-14,2018Q4,QUINENCO,0.0
2018-11-15,2018Q4,ALMENDRAL,922002.7797018511
2018-11-15,2018Q4,ANTARCHILE,8074815.993312158
2018-11-15,2018Q4,IAM,1145094.1985739323
2018-11-15,2018Q4,INVERCAP,458315.13018012285
2018-11-15,2018Q4,QUINENCO,0.0
2018-11-16,2018Q4,ALMENDRAL,927250.1119975392
2018-11-16,2018Q4,ANTARCHILE,8038294.364289474
2018-11-16,2018Q4,IAM,1162936.7860916734
2018-11-16,2018Q4,INVERCAP,449883.62840885186
2018-11-16,2018Q4,QUINENCO,0.0
2018-11-17,2018Q4,ALMENDRAL,927250.1119975392
2018-11-17,2018Q4,ANTARCHILE,8038294.364289474
2018-11-17,2018Q4,IAM,1162936.7860916734
2018-11-17,2018Q4,INVERCAP,449883.62840885186
2018-11-17,2018Q4,QUINENCO,0.0
2018-11-18,2018Q4,ALMENDRAL,927250.1119975392
2018-11-18,2018Q4,ANTARCHILE,8038294.364289474
2018-11-18,2018Q4,IAM,1162936.7860916734
2018-11-18,2018Q4,INVERCAP,449883.62840885186
2018-11-18,2018Q4,QUINENCO,0.0
2018-11-19,2018Q4,ALMENDRAL,915028.4772835315
2018-11-19,2018Q4,ANTARCHILE,7981909.269237193
2018-11-19,2018Q4,IAM,1188193.2763538554
2018-11-19,2018Q4,INVERCAP,446401.89886385854
2018-11-19,2018Q4,QUINENCO,0.0
2018-11-20,2018Q4,ALMENDRAL,910428.7587838302
2018-11-20,2018Q4,ANTARCHILE,7894059.934801307
2018-11-20,2018Q4,IAM,1176041.858992635
2018-11-20,2018Q4,INVERCAP,432539.9383246503
2018-11-20,2018Q4,QUINENCO,0.0
2018-11-21,2018Q4,ALMENDRAL,903670.3276308395
2018-11-21,2018Q4,ANTARCHILE,7911866.582423577
2018-11-21,2018Q4,IAM,1175118.9665348209
2018-11-21,2018Q4,INVERCAP,433819.6038477168
2018-11-21,2018Q4,QUINENCO,0.0
2018-11-22,2018Q4,ALMENDRAL,897808.5925030614
2018-11-22,2018Q4,ANTARCHILE,7861095.134884278
2018-11-22,2018Q4,IAM,1170166.1103445513
2018-11-22,2018Q4,INVERCAP,426713.23794804775
2018-11-22,2018Q4,QUINENCO,0.0
2018-11-23,2018Q4,ALMENDRAL,912836.5536663453
2018-11-23,2018Q4,ANTARCHILE,7768943.732573584
2018-11-23,2018Q4,IAM,1172381.0522433054
2018-11-23,2018Q4,INVERCAP,417157.9689915456
2018-11-23,2018Q4,QUINENCO,0.0
2018-11-24,2018Q4,ALMENDRAL,912836.5536663453
2018-11-24,2018Q4,ANTARCHILE,7768943.732573584
2018-11-24,2018Q4,IAM,1172381.0522433054
2018-11-24,2018Q4,INVERCAP,417157.9689915456
2018-11-24,2018Q4,QUINENCO,0.0
2018-11-25,2018Q4,ALMENDRAL,912836.5536663453
2018-11-25,2018Q4,ANTARCHILE,7768943.732573584
2018-11-25,2018Q4,IAM,1172381.0522433054
2018-11-25,2018Q4,INVERCAP,417157.9689915456
2018-11-25,2018Q4,QUINENCO,0.0
2018-11-26,2018Q4,ALMENDRAL,911142.7945076106
2018-11-26,2018Q4,ANTARCHILE,7697256.576900955
2018-11-26,2018Q4,IAM,1172842.4984722123
2018-11-26,2018Q4,INVERCAP,405134.3096859811
2018-11-26,2018Q4,QUINENCO,0.0
2018-11-27,2018Q4,ALMENDRAL,905198.0319700905
2018-11-27,2018Q4,ANTARCHILE,7666606.455765415
2018-11-27,2018Q4,IAM,1203328.7126620084
2018-11-27,2018Q4,INVERCAP,413572.3072213287
2018-11-27,2018Q4,QUINENCO,0.0
2018-11-28,2018Q4,ALMENDRAL,906094.7279953031
2018-11-28,2018Q4,ANTARCHILE,7526527.849722724
2018-11-28,2018Q4,IAM,1198868.0657825728
2018-11-28,2018Q4,INVERCAP,416216.08320045605
2018-11-28,2018Q4,QUINENCO,0.0
2018-11-29,2018Q4,ALMENDRAL,922700.2099436831
2018-11-29,2018Q4,ANTARCHILE,7636247.775800019
2018-11-29,2018Q4,IAM,1194653.5235585547
2018-11-29,2018Q4,INVERCAP,411649.56105469057
2018-11-29,2018Q4,QUINENCO,0.0
2018-11-30,2018Q4,ALMENDRAL,910013.6217351207
2018-11-30,2018Q4,ANTARCHILE,7426118.306580599
2018-11-30,2018Q4,IAM,1192069.424676675
2018-11-30,2018Q4,INVERCAP,401730.52930990566
2018-11-30,2018Q4,QUINENCO,0.0
2018-12-01,2018Q4,ALMENDRAL,910013.6217351207
2018-12-01,2018Q4,ANTARCHILE,7426118.306580599
2018-12-01,2018Q4,IAM,1192069.424676675
2018-12-01,2018Q4,INVERCAP,401730.52930990566
2018-12-01,2018Q4,QUINENCO,0.0
2018-12-02,2018Q4,ALMENDRAL,910013.6217351207
2018-12-02,2018Q4,ANTARCHILE,7426118.306580599
2018-12-02,2018Q4,IAM,1192069.424676675
2018-12-02,2018Q4,INVERCAP,401730.52930990566
2018-12-02,2018Q4,QUINENCO,0.0
2018-12-03,2018Q4,ALMENDRAL,923347.8237396699
2018-12-03,2018Q4,ANTARCHILE,7538786.225155309
2018-12-03,2018Q4,IAM,1213265.1881244744
2018-12-03,2018Q4,INVERCAP,415806.8500636378
2018-12-03,2018Q4,QUINENCO,0.0
2018-12-04,2018Q4,ALMENDRAL,923347.8237396699
2018-12-04,2018Q4,ANTARCHILE,7475275.482264592
2018-12-04,2018Q4,IAM,1213572.818943746
2018-12-04,2018Q4,INVERCAP,413195.55290489283
2018-12-04,2018Q4,QUINENCO,0.0
2018-12-05,2018Q4,ALMENDRAL,927283.3229614359
2018-12-05,2018Q4,ANTARCHILE,7520198.730972558
2018-12-05,2018Q4,IAM,1209358.2767197276
2018-12-05,2018Q4,INVERCAP,410220.49295786495
2018-12-05,2018Q4,QUINENCO,0.0
2018-12-06,2018Q4,ALMENDRAL,926536.0762737588
2018-12-06,2018Q4,ANTARCHILE,7492331.909801824
2018-12-06,2018Q4,IAM,1192930.790970635
2018-12-06,2018Q4,INVERCAP,405705.9369247114
2018-12-06,2018Q4,QUINENCO,0.0
2018-12-07,2018Q4,ALMENDRAL,918532.2339746397
2018-12-07,2018Q4,ANTARCHILE,7352361.295184999
2018-12-07,2018Q4,IAM,1164936.3864169375
2018-12-07,2018Q4,INVERCAP,402451.55912239495
2018-12-07,2018Q4,QUINENCO,0.0
2018-12-08,2018Q4,ALMENDRAL,918532.2339746397
2018-12-08,2018Q4,ANTARCHILE,7352361.295184999
2018-12-08,2018Q4,IAM,1164936.3864169375
2018-12-08,2018Q4,INVERCAP,402451.55912239495
2018-12-08,2018Q4,QUINENCO,0.0
2018-12-09,2018Q4,ALMENDRAL,918532.2339746397
2018-12-09,2018Q4,ANTARCHILE,7352361.295184999
2018-12-09,2018Q4,IAM,1164936.3864169375
2018-12-09,2018Q4,INVERCAP,402451.55912239495
2018-12-09,2018Q4,QUINENCO,0.0
2018-12-10,2018Q4,ALMENDRAL,910428.7587838302
2018-12-10,2018Q4,ANTARCHILE,7211873.603022924
2018-12-10,2018Q4,IAM,1157184.0897712985
2018-12-10,2018Q4,INVERCAP,398748.9735988013
2018-12-10,2018Q4,QUINENCO,0.0
2018-12-11,2018Q4,ALMENDRAL,915078.2937293766
2018-12-11,2018Q4,ANTARCHILE,7016736.854985521
2018-12-11,2018Q4,IAM,1156076.6188219213
2018-12-11,2018Q4,INVERCAP,408914.8443784925
2018-12-11,2018Q4,QUINENCO,0.0
2018-12-12,2018Q4,ALMENDRAL,917220.4009007177
2018-12-12,2018Q4,ANTARCHILE,7122454.519466306
2018-12-12,2018Q4,IAM,1161121.7642579721
2018-12-12,2018Q4,INVERCAP,417015.06218186306
2018-12-12,2018Q4,QUINENCO,0.0
2018-12-13,2018Q4,ALMENDRAL,925954.8844055654
2018-12-13,2018Q4,ANTARCHILE,7252155.127050694
2018-12-13,2018Q4,IAM,1162106.1828796407
2018-12-13,2018Q4,INVERCAP,422965.1820759187
2018-12-13,2018Q4,QUINENCO,0.0
2018-12-14,2018Q4,ALMENDRAL,931135.7947734601
2018-12-14,2018Q4,ANTARCHILE,7201737.112212564
2018-12-14,2018Q4,IAM,1170842.8981469483
2018-12-14,2018Q4,INVERCAP,415371.6338705136
2018-12-14,2018Q4,QUINENCO,0.0
