Date,Date_quarter,ID,Holding,pct_holding,Price,eqy_shares_total
2024-02-08,2024Q1,CCU,QUINENCO,,5748.8,
2024-02-09,2024Q1,CCU,QUINENCO,,5749.9,
2024-02-10,2024Q1,CCU,QUINENCO,,5749.9,
2024-02-11,2024Q1,CCU,QUINENCO,,5749.9,
2024-02-12,2024Q1,CCU,QUINENCO,,5691.0,
2024-02-13,2024Q1,CCU,QUINENCO,,5601.0,
2024-02-14,2024Q1,CCU,QUINENCO,,5689.9,
2024-02-15,2024Q1,CCU,QUINENCO,,5770.0,
2024-02-16,2024Q1,CCU,QUINENCO,,5860.0,
2024-02-17,2024Q1,CCU,QUINENCO,,5860.0,
2024-02-18,2024Q1,CCU,QUINENCO,,5860.0,
2024-02-19,2024Q1,CCU,QUINENCO,,5899.0,
2024-02-20,2024Q1,CCU,QUINENCO,,5842.0,
2024-02-21,2024Q1,CCU,QUINENCO,,5701.0,
2024-02-22,2024Q1,CCU,QUINENCO,,5730.0,
2024-02-23,2024Q1,CCU,QUINENCO,,5728.9,
2024-02-24,2024Q1,CCU,QUINENCO,,5728.9,
2024-02-25,2024Q1,CCU,QUINENCO,,5728.9,
2024-02-26,2024Q1,CCU,QUINENCO,,5652.0,
2024-02-27,2024Q1,CCU,QUINENCO,,5700.1,
2024-02-28,2024Q1,CCU,QUINENCO,,5677.0,
2024-02-29,2024Q1,CCU,QUINENCO,,5601.0,
2024-03-01,2024Q1,CCU,QUINENCO,,5700.0,
2024-03-02,2024Q1,CCU,QUINENCO,,5700.0,
2024-03-03,2024Q1,CCU,QUINENCO,,5700.0,
2024-03-04,2024Q1,CCU,QUINENCO,,5600.0,
2024-03-05,2024Q1,CCU,QUINENCO,,5539.9,
2024-03-06,2024Q1,CCU,QUINENCO,,5570.3,
2024-03-07,2024Q1,CCU,QUINENCO,,5581.0,
2024-03-08,2024Q1,CCU,QUINENCO,,5625.0,
2024-03-09,2024Q1,CCU,QUINENCO,,5625.0,
2024-03-10,2024Q1,CCU,QUINENCO,,5625.0,
2024-03-11,2024Q1,CCU,QUINENCO,,5738.0,
2024-03-12,2024Q1,CCU,QUINENCO,,5728.0,
2024-03-13,2024Q1,CCU,QUINENCO,,5739.8,
2024-03-14,2024Q1,CCU,QUINENCO,,5670.5,
2024-03-15,2024Q1,CCU,QUINENCO,,5670.1,
2024-03-16,2024Q1,CCU,QUINENCO,,5670.1,
2024-03-17,2024Q1,CCU,QUINENCO,,5670.1,
2024-03-18,2024Q1,CCU,QUINENCO,,5682.0,
2024-03-19,2024Q1,CCU,QUINENCO,,5817.0,
2024-03-20,2024Q1,CCU,QUINENCO,,5849.7,
2024-03-21,2024Q1,CCU,QUINENCO,,5800.0,
2024-03-22,2024Q1,CCU,QUINENCO,,5785.0,
2024-03-23,2024Q1,CCU,QUINENCO,,5785.0,
2024-03-24,2024Q1,CCU,QUINENCO,,5785.0,
2024-03-25,2024Q1,CCU,QUINENCO,,5785.0,
2024-03-26,2024Q1,CCU,QUINENCO,,5799.0,
2024-03-27,2024Q1,CCU,QUINENCO,,5791.0,
2024-03-28,2024Q1,CCU,QUINENCO,,5817.0,
2024-03-29,2024Q1,CCU,QUINENCO,,5817.0,
2024-03-30,2024Q1,CCU,QUINENCO,,5817.0,
2024-03-31,2024Q1,CCU,QUINENCO,,5817.0,
2024-04-01,2024Q2,CCU,QUINENCO,,5845.1,
2024-04-02,2024Q2,CCU,QUINENCO,,5788.0,
2024-04-03,2024Q2,CCU,QUINENCO,,5796.0,
2024-04-04,2024Q2,CCU,QUINENCO,,5830.5,
2024-04-05,2024Q2,CCU,QUINENCO,,5790.0,
2024-04-06,2024Q2,CCU,QUINENCO,,5790.0,
2024-04-07,2024Q2,CCU,QUINENCO,,5790.0,
2024-04-08,2024Q2,CCU,QUINENCO,,5790.1,
2024-04-09,2024Q2,CCU,QUINENCO,,5810.7,
2024-04-10,2024Q2,CCU,QUINENCO,,5870.0,
2024-04-11,2024Q2,CCU,QUINENCO,,6130.0,
2024-04-12,2024Q2,CCU,QUINENCO,,5995.1,
2024-04-13,2024Q2,CCU,QUINENCO,,5995.1,
2024-04-14,2024Q2,CCU,QUINENCO,,5995.1,
2024-04-15,2024Q2,CCU,QUINENCO,,5864.0,
2024-04-16,2024Q2,CCU,QUINENCO,,5810.0,
2024-04-17,2024Q2,CCU,QUINENCO,,5753.0,
2024-04-18,2024Q2,CCU,QUINENCO,,5770.0,
2024-04-19,2024Q2,CCU,QUINENCO,,5720.0,
2024-04-20,2024Q2,CCU,QUINENCO,,5720.0,
2024-04-21,2024Q2,CCU,QUINENCO,,5720.0,
2024-04-22,2024Q2,CCU,QUINENCO,,5730.0,
2024-04-23,2024Q2,CCU,QUINENCO,,5750.0,
2024-04-24,2024Q2,CCU,QUINENCO,,5769.9,
2024-04-25,2024Q2,CCU,QUINENCO,,5759.0,
2024-04-26,2024Q2,CCU,QUINENCO,,5840.0,
2024-04-27,2024Q2,CCU,QUINENCO,,5840.0,
2024-04-28,2024Q2,CCU,QUINENCO,,5840.0,
2024-04-29,2024Q2,CCU,QUINENCO,,5930.0,
2024-04-30,2024Q2,CCU,QUINENCO,,5890.0,
2024-05-01,2024Q2,CCU,QUINENCO,,5890.0,
2024-05-02,2024Q2,CCU,QUINENCO,,5851.0,
2024-05-03,2024Q2,CCU,QUINENCO,,5999.9,
2024-05-04,2024Q2,CCU,QUINENCO,,5999.9,
2024-05-05,2024Q2,CCU,QUINENCO,,5999.9,
2024-05-06,2024Q2,CCU,QUINENCO,,5980.0,
2024-05-07,2024Q2,CCU,QUINENCO,,6030.0,
2024-05-08,2024Q2,CCU,QUINENCO,,6010.0,
2024-05-09,2024Q2,CCU,QUINENCO,,5979.0,
2024-05-10,2024Q2,CCU,QUINENCO,,5920.0,
2024-05-11,2024Q2,CCU,QUINENCO,,5920.0,
2024-05-12,2024Q2,CCU,QUINENCO,,5920.0,
2024-05-13,2024Q2,CCU,QUINENCO,,5920.5,
2024-05-14,2024Q2,CCU,QUINENCO,,5902.0,
2024-05-15,2024Q2,CCU,QUINENCO,,5945.1,
2024-05-16,2024Q2,CCU,QUINENCO,,6024.9,
2024-05-17,2024Q2,CCU,QUINENCO,,6013.0,
2024-05-18,2024Q2,CCU,QUINENCO,,6013.0,
2024-05-19,2024Q2,CCU,QUINENCO,,6013.0,
2024-05-20,2024Q2,CCU,QUINENCO,,6021.0,
2024-05-21,2024Q2,CCU,QUINENCO,,6021.0,
2024-05-22,2024Q2,CCU,QUINENCO,,6052.0,
2024-05-23,2024Q2,CCU,QUINENCO,,5953.0,
2024-05-24,2024Q2,CCU,QUINENCO,,5861.0,
2024-05-25,2024Q2,CCU,QUINENCO,,5861.0,
2024-05-26,2024Q2,CCU,QUINENCO,,5861.0,
2024-05-27,2024Q2,CCU,QUINENCO,,5899.0,
2024-05-28,2024Q2,CCU,QUINENCO,,5816.1,
2024-05-29,2024Q2,CCU,QUINENCO,,5679.0,
2024-05-30,2024Q2,CCU,QUINENCO,,5660.0,
2024-05-31,2024Q2,CCU,QUINENCO,,5712.0,
2024-06-01,2024Q2,CCU,QUINENCO,,5712.0,
2024-06-02,2024Q2,CCU,QUINENCO,,5712.0,
2024-06-03,2024Q2,CCU,QUINENCO,,5713.7,
2024-06-04,2024Q2,CCU,QUINENCO,,5703.0,
2024-06-05,2024Q2,CCU,QUINENCO,,5702.0,
2024-06-06,2024Q2,CCU,QUINENCO,,5704.4,
2024-06-07,2024Q2,CCU,QUINENCO,,5627.4,
2024-06-08,2024Q2,CCU,QUINENCO,,5627.4,
2024-06-09,2024Q2,CCU,QUINENCO,,5627.4,
2024-06-10,2024Q2,CCU,QUINENCO,,5617.0,
2024-06-11,2024Q2,CCU,QUINENCO,,5575.0,
2024-06-12,2024Q2,CCU,QUINENCO,,5538.0,
2024-06-13,2024Q2,CCU,QUINENCO,,5518.0,
2024-06-14,2024Q2,CCU,QUINENCO,,5501.0,
2024-06-15,2024Q2,CCU,QUINENCO,,5501.0,
2024-06-16,2024Q2,CCU,QUINENCO,,5501.0,
2024-06-17,2024Q2,CCU,QUINENCO,,5490.1,
2024-06-18,2024Q2,CCU,QUINENCO,,5507.0,
2024-06-19,2024Q2,CCU,QUINENCO,,5526.0,
2024-06-20,2024Q2,CCU,QUINENCO,,5526.0,
2024-06-21,2024Q2,CCU,QUINENCO,,5440.0,
2024-06-22,2024Q2,CCU,QUINENCO,,5440.0,
2024-06-23,2024Q2,CCU,QUINENCO,,5440.0,
2024-06-24,2024Q2,CCU,QUINENCO,,5340.1,
2024-06-25,2024Q2,CCU,QUINENCO,,5325.0,
2024-06-26,2024Q2,CCU,QUINENCO,,5365.0,
2024-06-27,2024Q2,CCU,QUINENCO,,5454.0,
2024-06-28,2024Q2,CCU,QUINENCO,,5385.0,
2024-06-29,2024Q2,CCU,QUINENCO,,5385.0,
2024-06-30,2024Q2,CCU,QUINENCO,,5385.0,
2024-07-01,2024Q3,CCU,QUINENCO,,5290.0,
2024-07-02,2024Q3,CCU,QUINENCO,,5290.0,
2024-07-03,2024Q3,CCU,QUINENCO,,5347.0,
2024-07-04,2024Q3,CCU,QUINENCO,,5320.0,
2024-07-05,2024Q3,CCU,QUINENCO,,5225.0,
2024-07-06,2024Q3,CCU,QUINENCO,,5225.0,
2024-07-07,2024Q3,CCU,QUINENCO,,5225.0,
2024-07-08,2024Q3,CCU,QUINENCO,,5340.0,
2024-07-09,2024Q3,CCU,QUINENCO,,5400.0,
2024-07-10,2024Q3,CCU,QUINENCO,,5529.0,
2024-07-11,2024Q3,CCU,QUINENCO,,5480.0,
2024-07-12,2024Q3,CCU,QUINENCO,,5534.6,
2024-07-13,2024Q3,CCU,QUINENCO,,5534.6,
2024-07-14,2024Q3,CCU,QUINENCO,,5534.6,
2024-07-15,2024Q3,CCU,QUINENCO,,5610.0,
2024-07-16,2024Q3,CCU,QUINENCO,,5610.0,
2024-07-17,2024Q3,CCU,QUINENCO,,5646.2,
2024-07-18,2024Q3,CCU,QUINENCO,,5742.8,
2024-07-19,2024Q3,CCU,QUINENCO,,5650.0,
2024-07-20,2024Q3,CCU,QUINENCO,,5650.0,
2024-07-21,2024Q3,CCU,QUINENCO,,5650.0,
2024-07-22,2024Q3,CCU,QUINENCO,,5586.0,
2024-07-23,2024Q3,CCU,QUINENCO,,5365.0,
2024-07-24,2024Q3,CCU,QUINENCO,,5410.0,
2024-07-25,2024Q3,CCU,QUINENCO,,5300.0,
2024-07-26,2024Q3,CCU,QUINENCO,,5311.0,
2024-07-27,2024Q3,CCU,QUINENCO,,5311.0,
2024-07-28,2024Q3,CCU,QUINENCO,,5311.0,
2024-07-29,2024Q3,CCU,QUINENCO,,5318.0,
2024-07-30,2024Q3,CCU,QUINENCO,,5200.0,
2024-07-31,2024Q3,CCU,QUINENCO,,5201.0,
2024-08-01,2024Q3,CCU,QUINENCO,,5199.0,
2024-08-02,2024Q3,CCU,QUINENCO,,5230.0,
2024-08-03,2024Q3,CCU,QUINENCO,,5230.0,
2024-08-04,2024Q3,CCU,QUINENCO,,5230.0,
2024-08-05,2024Q3,CCU,QUINENCO,,5001.0,
2024-08-06,2024Q3,CCU,QUINENCO,,5030.0,
2024-08-07,2024Q3,CCU,QUINENCO,,5050.0,
2024-08-08,2024Q3,CCU,QUINENCO,,5130.0,
2024-08-09,2024Q3,CCU,QUINENCO,,5204.0,
2024-08-10,2024Q3,CCU,QUINENCO,,5204.0,
2024-08-11,2024Q3,CCU,QUINENCO,,5204.0,
2024-08-12,2024Q3,CCU,QUINENCO,,5190.0,
2024-08-13,2024Q3,CCU,QUINENCO,,5301.0,
2024-08-14,2024Q3,CCU,QUINENCO,,5379.0,
2024-08-15,2024Q3,CCU,QUINENCO,,5379.0,
2024-08-16,2024Q3,CCU,QUINENCO,,5360.0,
2024-08-17,2024Q3,CCU,QUINENCO,,5360.0,
2024-08-18,2024Q3,CCU,QUINENCO,,5360.0,
2024-08-19,2024Q3,CCU,QUINENCO,,5447.9,
2024-08-20,2024Q3,CCU,QUINENCO,,5400.0,
2024-08-21,2024Q3,CCU,QUINENCO,,5364.2,
2024-08-22,2024Q3,CCU,QUINENCO,,5369.0,
2024-08-23,2024Q3,CCU,QUINENCO,,5350.0,
2024-08-24,2024Q3,CCU,QUINENCO,,5350.0,
2024-08-25,2024Q3,CCU,QUINENCO,,5350.0,
2024-08-26,2024Q3,CCU,QUINENCO,,5240.0,
2024-08-27,2024Q3,CCU,QUINENCO,,5270.0,
2024-08-28,2024Q3,CCU,QUINENCO,,5247.2,
2024-08-29,2024Q3,CCU,QUINENCO,,5185.0,
2024-08-30,2024Q3,CCU,QUINENCO,,5070.0,
2024-08-31,2024Q3,CCU,QUINENCO,,5070.0,
2024-09-01,2024Q3,CCU,QUINENCO,,5070.0,
2024-09-02,2024Q3,CCU,QUINENCO,,5110.0,
2024-09-03,2024Q3,CCU,QUINENCO,,5099.0,
2024-09-04,2024Q3,CCU,QUINENCO,,5064.6,
2024-09-05,2024Q3,CCU,QUINENCO,,5100.0,
2024-09-06,2024Q3,CCU,QUINENCO,,4980.0,
2024-09-07,2024Q3,CCU,QUINENCO,,4980.0,
2024-09-08,2024Q3,CCU,QUINENCO,,4980.0,
2024-09-09,2024Q3,CCU,QUINENCO,,4950.0,
2024-09-10,2024Q3,CCU,QUINENCO,,4849.0,
2024-09-11,2024Q3,CCU,QUINENCO,,4850.0,
2024-09-12,2024Q3,CCU,QUINENCO,,4888.0,
2024-09-13,2024Q3,CCU,QUINENCO,,4939.9,
2024-09-14,2024Q3,CCU,QUINENCO,,4939.9,
2024-09-15,2024Q3,CCU,QUINENCO,,4939.9,
2024-09-16,2024Q3,CCU,QUINENCO,,4920.0,
2024-09-17,2024Q3,CCU,QUINENCO,,4905.6,
2024-09-18,2024Q3,CCU,QUINENCO,,4905.6,
2024-09-19,2024Q3,CCU,QUINENCO,,4905.6,
2024-09-20,2024Q3,CCU,QUINENCO,,4905.6,
2024-09-21,2024Q3,CCU,QUINENCO,,4905.6,
2024-09-22,2024Q3,CCU,QUINENCO,,4905.6,
2024-09-23,2024Q3,CCU,QUINENCO,,4910.0,
2024-09-24,2024Q3,CCU,QUINENCO,,4950.0,
2024-09-25,2024Q3,CCU,QUINENCO,,5050.0,
2024-09-26,2024Q3,CCU,QUINENCO,,5198.9,
2024-09-27,2024Q3,CCU,QUINENCO,,5300.0,
2024-09-28,2024Q3,CCU,QUINENCO,,5300.0,
2024-09-29,2024Q3,CCU,QUINENCO,,5300.0,
2024-09-30,2024Q3,CCU,QUINENCO,,5300.0,
2024-10-01,2024Q4,CCU,QUINENCO,,5275.0,
2024-10-02,2024Q4,CCU,QUINENCO,,5202.7,
2024-10-03,2024Q4,CCU,QUINENCO,,5139.9,
2024-10-04,2024Q4,CCU,QUINENCO,,5203.0,
2024-10-05,2024Q4,CCU,QUINENCO,,5203.0,
2024-10-06,2024Q4,CCU,QUINENCO,,5203.0,
2024-10-07,2024Q4,CCU,QUINENCO,,5189.0,
2024-10-08,2024Q4,CCU,QUINENCO,,5190.0,
2024-10-09,2024Q4,CCU,QUINENCO,,5218.1,
2024-10-10,2024Q4,CCU,QUINENCO,,5299.9,
2024-10-11,2024Q4,CCU,QUINENCO,,5250.0,
2024-10-12,2024Q4,CCU,QUINENCO,,5250.0,
2024-10-13,2024Q4,CCU,QUINENCO,,5250.0,
2024-10-14,2024Q4,CCU,QUINENCO,,5298.0,
2024-10-15,2024Q4,CCU,QUINENCO,,5289.0,
2024-10-16,2024Q4,CCU,QUINENCO,,5262.0,
2024-10-17,2024Q4,CCU,QUINENCO,,5265.0,
2024-10-18,2024Q4,CCU,QUINENCO,,5362.3,
2024-10-19,2024Q4,CCU,QUINENCO,,5362.3,
2024-10-20,2024Q4,CCU,QUINENCO,,5362.3,
2024-10-21,2024Q4,CCU,QUINENCO,,5440.0,
2024-10-22,2024Q4,CCU,QUINENCO,,5525.0,
2024-10-23,2024Q4,CCU,QUINENCO,,5530.0,
2024-10-24,2024Q4,CCU,QUINENCO,,5506.0,
2024-10-25,2024Q4,CCU,QUINENCO,,5490.0,
2024-10-26,2024Q4,CCU,QUINENCO,,5490.0,
2024-10-27,2024Q4,CCU,QUINENCO,,5490.0,
2024-10-28,2024Q4,CCU,QUINENCO,,5499.0,
2024-10-29,2024Q4,CCU,QUINENCO,,5400.0,
2024-10-30,2024Q4,CCU,QUINENCO,,5321.0,
2024-10-31,2024Q4,CCU,QUINENCO,,5321.0,
2024-11-01,2024Q4,CCU,QUINENCO,,5321.0,
2024-11-02,2024Q4,CCU,QUINENCO,,5321.0,
2024-11-03,2024Q4,CCU,QUINENCO,,5321.0,
2024-11-04,2024Q4,CCU,QUINENCO,,5425.0,
2024-11-05,2024Q4,CCU,QUINENCO,,5296.0,
2024-11-06,2024Q4,CCU,QUINENCO,,5328.0,
2024-11-07,2024Q4,CCU,QUINENCO,,5367.0,
2024-11-08,2024Q4,CCU,QUINENCO,,5330.0,
2024-11-09,2024Q4,CCU,QUINENCO,,5330.0,
2024-11-10,2024Q4,CCU,QUINENCO,,5330.0,
2024-11-11,2024Q4,CCU,QUINENCO,,5320.0,
2024-11-12,2024Q4,CCU,QUINENCO,,5300.0,
2024-11-13,2024Q4,CCU,QUINENCO,,5360.0,
2024-11-14,2024Q4,CCU,QUINENCO,,5327.8,
2024-11-15,2024Q4,CCU,QUINENCO,,5350.0,
2024-11-16,2024Q4,CCU,QUINENCO,,5350.0,
2024-11-17,2024Q4,CCU,QUINENCO,,5350.0,
2024-11-18,2024Q4,CCU,QUINENCO,,5418.0,
2024-11-19,2024Q4,CCU,QUINENCO,,5399.0,
2024-11-20,2024Q4,CCU,QUINENCO,,5350.0,
2024-11-21,2024Q4,CCU,QUINENCO,,5475.0,
2024-11-22,2024Q4,CCU,QUINENCO,,5530.0,
2024-11-23,2024Q4,CCU,QUINENCO,,5530.0,
2024-11-24,2024Q4,CCU,QUINENCO,,5530.0,
2024-11-25,2024Q4,CCU,QUINENCO,,5480.0,
2024-11-26,2024Q4,CCU,QUINENCO,,5519.0,
2024-11-27,2024Q4,CCU,QUINENCO,,5565.0,
2024-11-28,2024Q4,CCU,QUINENCO,,5639.0,
2024-11-29,2024Q4,CCU,QUINENCO,,5680.0,
2024-11-30,2024Q4,CCU,QUINENCO,,5680.0,
2024-12-01,2024Q4,CCU,QUINENCO,,5680.0,
2024-12-02,2024Q4,CCU,QUINENCO,,5610.0,
2024-12-03,2024Q4,CCU,QUINENCO,,5610.0,
2024-12-04,2024Q4,CCU,QUINENCO,,5630.0,
2024-12-05,2024Q4,CCU,QUINENCO,,5625.0,
2024-12-06,2024Q4,CCU,QUINENCO,,5624.0,
2024-12-07,2024Q4,CCU,QUINENCO,,5624.0,
2024-12-08,2024Q4,CCU,QUINENCO,,5624.0,
2024-12-09,2024Q4,CCU,QUINENCO,,5690.0,
2024-12-10,2024Q4,CCU,QUINENCO,,5723.9,
2024-12-11,2024Q4,CCU,QUINENCO,,5789.0,
2024-12-12,2024Q4,CCU,QUINENCO,,5824.9,
2024-12-13,2024Q4,CCU,QUINENCO,,5880.0,
2024-12-14,2024Q4,CCU,QUINENCO,,5880.0,
2024-12-15,2024Q4,CCU,QUINENCO,,5880.0,
2024-12-16,2024Q4,CCU,QUINENCO,,5764.0,
2024-12-17,2024Q4,CCU,QUINENCO,,5700.0,
2024-12-18,2024Q4,CCU,QUINENCO,,5840.0,
2024-12-19,2024Q4,CCU,QUINENCO,,5855.0,
2024-12-20,2024Q4,CCU,QUINENCO,,5797.5,
2024-12-21,2024Q4,CCU,QUINENCO,,5797.5,
2024-12-22,2024Q4,CCU,QUINENCO,,5797.5,
2024-12-23,2024Q4,CCU,QUINENCO,,5775.0,
2024-12-24,2024Q4,CCU,QUINENCO,,5774.9,
2024-12-25,2024Q4,CCU,QUINENCO,,5774.9,
2024-12-26,2024Q4,CCU,QUINENCO,,5770.0,
2024-12-27,2024Q4,CCU,QUINENCO,,5760.0,
2024-12-28,2024Q4,CCU,QUINENCO,,5760.0,
2024-12-29,2024Q4,CCU,QUINENCO,,5760.0,
2024-12-30,2024Q4,CCU,QUINENCO,,5739.9,
2024-12-31,2024Q4,CCU,QUINENCO,,5739.9,
2025-01-01,2025Q1,CCU,QUINENCO,,5739.9,
2025-01-02,2025Q1,CCU,QUINENCO,,5740.0,
2025-01-03,2025Q1,CCU,QUINENCO,,5771.7,
2025-01-04,2025Q1,CCU,QUINENCO,,5771.7,
2025-01-05,2025Q1,CCU,QUINENCO,,5771.7,
2025-01-06,2025Q1,CCU,QUINENCO,,5840.0,
2025-01-07,2025Q1,CCU,QUINENCO,,5860.0,
2025-01-08,2025Q1,CCU,QUINENCO,,5864.9,
2025-01-09,2025Q1,CCU,QUINENCO,,5905.0,
2025-01-10,2025Q1,CCU,QUINENCO,,5949.5,
2025-01-11,2025Q1,CCU,QUINENCO,,5949.5,
2025-01-12,2025Q1,CCU,QUINENCO,,5949.5,
2025-01-13,2025Q1,CCU,QUINENCO,,5945.0,
2025-01-14,2025Q1,CCU,QUINENCO,,5880.0,
2025-01-15,2025Q1,CCU,QUINENCO,,5892.0,
2025-01-16,2025Q1,CCU,QUINENCO,,5860.0,
2025-01-17,2025Q1,CCU,QUINENCO,,5848.0,
2025-01-18,2025Q1,CCU,QUINENCO,,5848.0,
2025-01-19,2025Q1,CCU,QUINENCO,,5848.0,
2025-01-20,2025Q1,CCU,QUINENCO,,5870.0,
2025-01-21,2025Q1,CCU,QUINENCO,,5909.0,
2025-01-22,2025Q1,CCU,QUINENCO,,5935.0,
2025-01-23,2025Q1,CCU,QUINENCO,,5890.0,
2025-01-24,2025Q1,CCU,QUINENCO,,5910.0,
2025-01-25,2025Q1,CCU,QUINENCO,,5910.0,
2025-01-26,2025Q1,CCU,QUINENCO,,5910.0,
2025-01-27,2025Q1,CCU,QUINENCO,,5866.8,
2025-01-28,2025Q1,CCU,QUINENCO,,5867.0,
2025-01-29,2025Q1,CCU,QUINENCO,,5910.0,
2025-01-30,2025Q1,CCU,QUINENCO,,5956.0,
2025-01-31,2025Q1,CCU,QUINENCO,,5975.0,
2025-02-01,2025Q1,CCU,QUINENCO,,5975.0,
2025-02-02,2025Q1,CCU,QUINENCO,,5975.0,
2025-02-03,2025Q1,CCU,QUINENCO,,5900.0,
2025-02-04,2025Q1,CCU,QUINENCO,,5931.0,
2025-02-05,2025Q1,CCU,QUINENCO,,6034.9,
2025-02-06,2025Q1,CCU,QUINENCO,,6070.0,
2025-02-07,2025Q1,CCU,QUINENCO,,6070.0,
2025-02-08,2025Q1,CCU,QUINENCO,,6070.0,
2025-02-09,2025Q1,CCU,QUINENCO,,6070.0,
2025-02-10,2025Q1,CCU,QUINENCO,,6075.0,
2025-02-11,2025Q1,CCU,QUINENCO,,6109.0,
2025-02-12,2025Q1,CCU,QUINENCO,,6110.0,
2025-02-13,2025Q1,CCU,QUINENCO,,6119.0,
2025-02-14,2025Q1,CCU,QUINENCO,,6136.9,
2025-02-15,2025Q1,CCU,QUINENCO,,6136.9,
2025-02-16,2025Q1,CCU,QUINENCO,,6136.9,
2025-02-17,2025Q1,CCU,QUINENCO,,6118.0,
2025-02-18,2025Q1,CCU,QUINENCO,,6073.9,
2025-02-19,2025Q1,CCU,QUINENCO,,6065.0,
2025-02-20,2025Q1,CCU,QUINENCO,,6159.9,
2025-02-21,2025Q1,CCU,QUINENCO,,6155.0,
2025-02-22,2025Q1,CCU,QUINENCO,,6155.0,
2025-02-23,2025Q1,CCU,QUINENCO,,6155.0,
2025-02-24,2025Q1,CCU,QUINENCO,,6175.0,
2025-02-25,2025Q1,CCU,QUINENCO,,6141.0,
2025-02-26,2025Q1,CCU,QUINENCO,,6499.0,
2025-02-27,2025Q1,CCU,QUINENCO,,6660.0,
2025-02-28,2025Q1,CCU,QUINENCO,,6660.0,
2025-03-01,2025Q1,CCU,QUINENCO,,6660.0,
2025-03-02,2025Q1,CCU,QUINENCO,,6660.0,
2025-03-03,2025Q1,CCU,QUINENCO,,6640.0,
2025-03-04,2025Q1,CCU,QUINENCO,,6625.0,
2025-03-05,2025Q1,CCU,QUINENCO,,6710.0,
2025-03-06,2025Q1,CCU,QUINENCO,,6772.0,
2025-03-07,2025Q1,CCU,QUINENCO,,6786.0,
2025-03-08,2025Q1,CCU,QUINENCO,,6786.0,
2025-03-09,2025Q1,CCU,QUINENCO,,6786.0,
2025-03-10,2025Q1,CCU,QUINENCO,,6800.0,
2025-03-11,2025Q1,CCU,QUINENCO,,6590.1,
2025-03-12,2025Q1,CCU,QUINENCO,,6781.0,
2025-03-13,2025Q1,CCU,QUINENCO,,6800.0,
2025-03-14,2025Q1,CCU,QUINENCO,,6840.0,
2025-03-15,2025Q1,CCU,QUINENCO,,6840.0,
2025-03-16,2025Q1,CCU,QUINENCO,,6840.0,
2025-03-17,2025Q1,CCU,QUINENCO,,6770.6,
2025-03-18,2025Q1,CCU,QUINENCO,,6849.0,
2025-03-19,2025Q1,CCU,QUINENCO,,6980.0,
2025-03-20,2025Q1,CCU,QUINENCO,,6969.5,
2025-03-21,2025Q1,CCU,QUINENCO,,6931.0,
2025-03-22,2025Q1,CCU,QUINENCO,,6931.0,
2025-03-23,2025Q1,CCU,QUINENCO,,6931.0,
2025-03-24,2025Q1,CCU,QUINENCO,,6975.0,
2025-03-25,2025Q1,CCU,QUINENCO,,7021.0,
2025-03-26,2025Q1,CCU,QUINENCO,,7137.0,
2025-03-27,2025Q1,CCU,QUINENCO,,7206.6,
2025-03-28,2025Q1,CCU,QUINENCO,,7247.0,
2025-03-29,2025Q1,CCU,QUINENCO,,7247.0,
2025-03-30,2025Q1,CCU,QUINENCO,,7247.0,
2025-03-31,2025Q1,CCU,QUINENCO,,7200.0,
2025-04-01,2025Q2,CCU,QUINENCO,,7160.0,
2025-04-02,2025Q2,CCU,QUINENCO,,7181.0,
2025-04-03,2025Q2,CCU,QUINENCO,,7285.9,
2025-04-04,2025Q2,CCU,QUINENCO,,7081.0,
2025-04-05,2025Q2,CCU,QUINENCO,,7081.0,
2025-04-06,2025Q2,CCU,QUINENCO,,7081.0,
2025-04-07,2025Q2,CCU,QUINENCO,,6840.0,
2025-04-08,2025Q2,CCU,QUINENCO,,6700.0,
2025-04-09,2025Q2,CCU,QUINENCO,,7050.0,
2025-04-10,2025Q2,CCU,QUINENCO,,7050.0,
2025-04-11,2025Q2,CCU,QUINENCO,,7201.4,
2025-04-12,2025Q2,CCU,QUINENCO,,7201.4,
2025-04-13,2025Q2,CCU,QUINENCO,,7201.4,
2025-04-14,2025Q2,CCU,QUINENCO,,7305.0,
2025-04-15,2025Q2,CCU,QUINENCO,,7321.0,
2025-04-16,2025Q2,CCU,QUINENCO,,7255.0,
2025-04-17,2025Q2,CCU,QUINENCO,,7380.0,
2025-04-18,2025Q2,CCU,QUINENCO,,7380.0,
2025-04-19,2025Q2,CCU,QUINENCO,,7380.0,
2025-04-20,2025Q2,CCU,QUINENCO,,7380.0,
2025-04-21,2025Q2,CCU,QUINENCO,,7250.0,
2025-04-22,2025Q2,CCU,QUINENCO,,7200.2,
2025-04-23,2025Q2,CCU,QUINENCO,,7250.0,
2025-04-24,2025Q2,CCU,QUINENCO,,7349.9,
2025-04-25,2025Q2,CCU,QUINENCO,,7094.8,
2025-04-26,2025Q2,CCU,QUINENCO,,7094.8,
2025-04-27,2025Q2,CCU,QUINENCO,,7094.8,
2025-04-28,2025Q2,CCU,QUINENCO,,7080.0,
2025-04-29,2025Q2,CCU,QUINENCO,,7275.0,
2025-04-30,2025Q2,CCU,QUINENCO,,7270.0,
2025-05-01,2025Q2,CCU,QUINENCO,,7270.0,
2025-05-02,2025Q2,CCU,QUINENCO,,7304.4,
